data,time_start,time_stop,count_move,caps_num,size_rect,count_rect,screen
20200524,124128,131133,26085,1805530.3333333335,470.0,10,20200524-124128-131133.jpg
20200524,131138,134143,520,1803279.3333333335,421.0,6,20200524-131138-134143.jpg
20200524,134148,141153,526,1794808.3333333335,491.5,5,20200524-134148-141153.jpg
20200524,141158,144203,19380,1809933.3333333335,2406.5,3,20200524-141158-144203.jpg
20200524,144208,151213,30888,1809933.3333333335,2608.0,10,20200524-144208-151213.jpg
20200524,151218,154223,18048,1809933.3333333335,501.5,6,20200524-151218-154223.jpg
20200524,162317,165322,32572,1806981.3333333335,2411.0,16,20200524-162317-165322.jpg
20200524,165327,172332,47544,1809933.3333333335,2504.0,17,20200524-165327-172332.jpg
20200524,172337,175342,53061,1809933.3333333335,10722.0,16,20200524-172337-175342.jpg
20200524,175347,182352,52637,1809933.3333333335,25939.0,44,20200524-175347-182352.jpg
20200524,182357,185402,50531,1809933.3333333335,48205.0,51,20200524-182357-185402.jpg
20200524,185407,192412,50528,1809933.3333333335,30619.0,37,20200524-185407-192412.jpg
20200524,192417,195422,6467,1806982.3333333335,986.5,7,20200524-192417-195422.jpg
20200524,200854,203859,30104,1807532.3333333333,109157.5,53,20200524-200854-203859.jpg
20200524,203904,210909,52523,1805232.3333333335,89564.5,21,20200524-203904-210909.jpg
20200524,210914,213919,54222,1809933.3333333335,20159.0,9,20200524-210914-213919.jpg
20200524,213924,220929,53945,1809933.3333333335,16477.0,8,20200524-213924-220929.jpg
20200524,220934,223939,54260,1809933.3333333335,15071.0,6,20200524-220934-223939.jpg
20200524,223944,230949,54293,1809933.3333333335,14737.0,8,20200524-223944-230949.jpg
20200524,230954,233959,53482,1809933.3333333335,14114.0,10,20200524-230954-233959.jpg
20200524,234004,000004,36078,1202882.3333333335,13461.0,8,20200524-234004-000004.jpg
20200525,000918,003923,53512,1807496.6666666667,8649.5,10,20200525-000918-003923.jpg
20200525,003928,010933,52507,1806832.3333333335,8117.0,8,20200525-003928-010933.jpg
20200525,010938,013943,53934,1809933.3333333335,8536.0,9,20200525-010938-013943.jpg
20200525,013948,020953,52050,1809933.3333333335,8797.0,9,20200525-013948-020953.jpg
20200525,020958,024003,51797,1809933.3333333335,8859.0,10,20200525-020958-024003.jpg
20200525,024008,031013,50571,1805782.3333333333,7995.5,12,20200525-024008-031013.jpg
20200525,031018,034023,52938,1809933.3333333335,10511.0,12,20200525-031018-034023.jpg
20200525,041200,044205,53873,1809332.3333333335,91328.0,31,20200525-041200-044205.jpg
20200525,044210,051215,47249,1809933.3333333335,44750.0,31,20200525-044210-051215.jpg
20200525,051220,054225,44739,1795226.3333333335,20116.0,28,20200525-051220-054225.jpg
20200525,054230,061235,39707,1764952.6666666667,60156.5,32,20200525-054230-061235.jpg
